date;datetime;cash_type;card;money;coffee_name
29/04/2024;13:53:36;card;ANON-0000-0000-0141;27,92;Cortado
29/04/2024;13:54:24;card;ANON-0000-0000-0141;32,82;Americano with Milk
29/04/2024;18:37:48;card;ANON-0000-0000-0140;37,72;Cappuccino
29/04/2024;19:12:33;card;ANON-0000-0000-0134;37,72;Cappuccino
29/04/2024;19:13:38;card;ANON-0000-0000-0134;37,72;Cappuccino
30/04/2024;10:16:41;card;ANON-0000-0000-0142;37,72;Latte
30/04/2024;10:34:52;card;ANON-0000-0000-0142;32,82;Americano with Milk
30/04/2024;10:35:48;card;ANON-0000-0000-0142;32,82;Americano with Milk
30/04/2024;13:41:52;card;ANON-0000-0000-0142;27,92;Americano
30/04/2024;13:43:00;card;ANON-0000-0000-0142;32,82;Americano with Milk
30/04/2024;19:19:18;card;ANON-0000-0000-0142;37,72;Cappuccino
30/04/2024;19:30:04;card;ANON-0000-0000-0142;32,82;Americano with Milk
30/04/2024;19:31:21;card;ANON-0000-0000-0142;37,72;Latte
02/05/2024;10:33:56;card;ANON-0000-0000-0143;27,92;Americano
02/05/2024;11:29:57;cash;;39;Latte
02/05/2024;13:49:40;card;ANON-0000-0000-0133;32,82;Americano with Milk
02/05/2024;18:36:22;card;ANON-0000-0000-0144;37,72;Cappuccino
02/05/2024;18:41:11;card;ANON-0000-0000-0024;32,82;Americano with Milk
02/05/2024;19:18:33;card;ANON-0000-0000-0145;37,72;Latte
02/05/2024;19:19:56;card;ANON-0000-0000-0145;37,72;Cappuccino
03/05/2024;10:11:53;cash;;39;Latte
03/05/2024;14:30:01;card;ANON-0000-0000-0146;37,72;Latte
03/05/2024;17:03:25;card;ANON-0000-0000-0147;37,72;Latte
06/05/2024;10:05:18;card;ANON-0000-0000-0148;27,92;Americano
06/05/2024;10:06:52;card;ANON-0000-0000-0149;37,72;Cappuccino
06/05/2024;10:08:06;card;ANON-0000-0000-0149;32,82;Americano with Milk
06/05/2024;10:09:08;card;ANON-0000-0000-0150;27,92;Americano
06/05/2024;10:39:13;card;ANON-0000-0000-0141;27,92;Cortado
06/05/2024;11:34:21;cash;;29;Americano
06/05/2024;13:18:11;card;ANON-0000-0000-0148;27,92;Cortado
06/05/2024;13:19:01;card;ANON-0000-0000-0148;27,92;Americano
06/05/2024;19:18:13;card;ANON-0000-0000-0151;37,72;Cappuccino
06/05/2024;19:19:50;card;ANON-0000-0000-0151;37,72;Cappuccino
07/05/2024;10:44:56;card;ANON-0000-0000-0148;37,72;Cocoa
07/05/2024;11:21:58;card;ANON-0000-0000-0141;27,92;Cortado
07/05/2024;13:23:35;card;ANON-0000-0000-0077;27,92;Cortado
07/05/2024;16:42:08;card;ANON-0000-0000-0148;37,72;Cocoa
07/05/2024;16:55:39;card;ANON-0000-0000-0152;27,92;Americano
07/05/2024;17:37:46;card;ANON-0000-0000-0153;37,72;Cappuccino
07/05/2024;17:38:48;card;ANON-0000-0000-0153;37,72;Latte
07/05/2024;18:35:37;cash;;34;Americano with Milk
07/05/2024;19:12:13;card;ANON-0000-0000-0154;37,72;Cappuccino
07/05/2024;19:13:12;card;ANON-0000-0000-0154;37,72;Cappuccino
08/05/2024;10:07:29;card;ANON-0000-0000-0001;37,72;Latte
09/05/2024;12:54:22;card;ANON-0000-0000-0155;37,72;Cappuccino
09/05/2024;13:03:59;card;ANON-0000-0000-0156;27,92;Americano
09/05/2024;13:04:58;card;ANON-0000-0000-0156;37,72;Latte
09/05/2024;13:06:11;card;ANON-0000-0000-0156;37,72;Latte
09/05/2024;13:07:16;card;ANON-0000-0000-0156;37,72;Latte
09/05/2024;16:55:15;card;ANON-0000-0000-0118;27,92;Americano
09/05/2024;16:56:15;card;ANON-0000-0000-0118;27,92;Americano
09/05/2024;18:01:30;card;ANON-0000-0000-0157;27,92;Americano
09/05/2024;18:13:56;card;ANON-0000-0000-0143;32,82;Americano with Milk
10/05/2024;10:09:22;cash;;39;Latte
10/05/2024;15:46:22;card;ANON-0000-0000-0158;37,72;Latte
10/05/2024;15:47:33;card;ANON-0000-0000-0158;37,72;Latte
10/05/2024;16:20:15;cash;;34;Americano with Milk
11/05/2024;11:39:53;card;ANON-0000-0000-0069;37,72;Latte
11/05/2024;17:02:44;cash;;39;Latte
11/05/2024;17:20:30;card;ANON-0000-0000-0009;32,82;Americano with Milk
11/05/2024;17:21:56;card;ANON-0000-0000-0026;37,72;Cocoa
11/05/2024;17:23:57;card;ANON-0000-0000-0040;37,72;Cappuccino
11/05/2024;17:28:54;card;ANON-0000-0000-0012;32,82;Americano with Milk
11/05/2024;18:35:40;card;ANON-0000-0000-0115;37,72;Cappuccino
11/05/2024;19:38:16;card;ANON-0000-0000-0159;37,72;Latte
12/05/2024;10:20:43;card;ANON-0000-0000-0001;37,72;Latte
12/05/2024;13:24:03;card;ANON-0000-0000-0160;37,72;Latte
12/05/2024;13:27:39;card;ANON-0000-0000-0161;27,92;Americano
12/05/2024;15:16:20;card;ANON-0000-0000-0077;37,72;Latte
12/05/2024;15:38:02;card;ANON-0000-0000-0162;32,82;Americano with Milk
12/05/2024;15:52:15;card;ANON-0000-0000-0163;32,82;Americano with Milk
12/05/2024;16:04:21;card;ANON-0000-0000-0012;32,82;Americano with Milk
12/05/2024;19:41:31;card;ANON-0000-0000-0009;32,82;Americano with Milk
13/05/2024;11:03:53;card;ANON-0000-0000-0164;32,82;Americano with Milk
13/05/2024;15:31:11;cash;;29;Americano
13/05/2024;15:31:51;cash;;29;Americano
14/05/2024;08:38:15;card;ANON-0000-0000-0012;27,92;Americano
14/05/2024;08:39:25;card;ANON-0000-0000-0012;27,92;Americano
14/05/2024;08:40:17;card;ANON-0000-0000-0012;27,92;Americano
14/05/2024;10:19:23;card;ANON-0000-0000-0012;37,72;Cappuccino
14/05/2024;11:32:29;card;ANON-0000-0000-0165;37,72;Latte
14/05/2024;11:34:13;card;ANON-0000-0000-0165;37,72;Cappuccino
14/05/2024;14:04:55;card;ANON-0000-0000-0025;37,72;Cappuccino
14/05/2024;14:06:00;card;ANON-0000-0000-0009;32,82;Americano with Milk
14/05/2024;15:01:55;card;ANON-0000-0000-0040;27,92;Americano
14/05/2024;16:57:57;card;ANON-0000-0000-0166;32,82;Americano with Milk
14/05/2024;16:59:10;card;ANON-0000-0000-0166;37,72;Cappuccino
14/05/2024;22:51:25;card;ANON-0000-0000-0167;37,72;Hot Chocolate
15/05/2024;08:40:06;card;ANON-0000-0000-0168;37,72;Latte
15/05/2024;11:14:19;card;ANON-0000-0000-0012;23,02;Espresso
15/05/2024;11:19:10;card;ANON-0000-0000-0012;27,92;Americano
15/05/2024;13:34:35;card;ANON-0000-0000-0003;27,92;Americano
15/05/2024;13:35:29;card;ANON-0000-0000-0003;27,92;Americano
15/05/2024;13:36:27;card;ANON-0000-0000-0003;27,92;Americano
15/05/2024;13:55:29;card;ANON-0000-0000-0164;32,82;Americano with Milk
15/05/2024;14:38:11;cash;;29;Americano
15/05/2024;14:38:52;card;ANON-0000-0000-0169;27,92;Cortado
15/05/2024;14:39:44;card;ANON-0000-0000-0012;27,92;Cortado
15/05/2024;17:28:59;card;ANON-0000-0000-0170;23,02;Espresso
15/05/2024;20:20:35;card;ANON-0000-0000-0171;37,72;Cappuccino
16/05/2024;10:38:42;card;ANON-0000-0000-0097;32,82;Americano with Milk
16/05/2024;10:39:49;card;ANON-0000-0000-0172;32,82;Americano with Milk
16/05/2024;11:42:50;cash;;39;Latte
16/05/2024;11:44:21;cash;;39;Cappuccino
16/05/2024;12:14:00;card;ANON-0000-0000-0173;32,82;Americano with Milk
16/05/2024;15:15:16;card;ANON-0000-0000-0174;37,72;Hot Chocolate
16/05/2024;17:44:32;card;ANON-0000-0000-0069;37,72;Latte
16/05/2024;18:12:57;card;ANON-0000-0000-0175;37,72;Hot Chocolate
16/05/2024;18:13:58;card;ANON-0000-0000-0175;37,72;Latte
17/05/2024;09:00:48;card;ANON-0000-0000-0033;27,92;Americano
17/05/2024;11:30:28;card;ANON-0000-0000-0164;32,82;Americano with Milk
17/05/2024;14:58:03;cash;;34;Americano with Milk
17/05/2024;19:55:19;card;ANON-0000-0000-0012;32,82;Americano with Milk
17/05/2024;19:56:47;card;ANON-0000-0000-0009;37,72;Cappuccino
17/05/2024;20:37:53;card;ANON-0000-0000-0176;37,72;Cappuccino
17/05/2024;22:34:51;card;ANON-0000-0000-0177;27,92;Americano
17/05/2024;22:36:33;card;ANON-0000-0000-0178;37,72;Latte
17/05/2024;22:37:43;card;ANON-0000-0000-0179;37,72;Latte
18/05/2024;08:01:38;card;ANON-0000-0000-0180;37,72;Cappuccino
18/05/2024;08:02:40;card;ANON-0000-0000-0180;37,72;Cappuccino
18/05/2024;11:15:56;card;ANON-0000-0000-0181;32,82;Americano with Milk
18/05/2024;16:48:29;card;ANON-0000-0000-0172;32,82;Americano with Milk
18/05/2024;16:49:27;card;ANON-0000-0000-0097;32,82;Americano with Milk
18/05/2024;19:58:44;card;ANON-0000-0000-0040;32,82;Americano with Milk
18/05/2024;20:22:53;card;ANON-0000-0000-0009;37,72;Latte
18/05/2024;22:05:27;cash;;39;Cappuccino
19/05/2024;07:58:38;card;ANON-0000-0000-0182;27,92;Americano
19/05/2024;07:59:34;card;ANON-0000-0000-0182;27,92;Americano
19/05/2024;08:00:35;card;ANON-0000-0000-0183;37,72;Cappuccino
19/05/2024;09:28:50;cash;;24;Espresso
19/05/2024;12:14:27;card;ANON-0000-0000-0184;32,82;Americano with Milk
19/05/2024;14:43:40;card;ANON-0000-0000-0012;27,92;Americano
19/05/2024;15:58:58;card;ANON-0000-0000-0185;32,82;Americano with Milk
19/05/2024;18:12:36;card;ANON-0000-0000-0186;32,82;Americano with Milk
19/05/2024;18:13:48;card;ANON-0000-0000-0186;23,02;Espresso
19/05/2024;18:16:30;card;ANON-0000-0000-0186;37,72;Hot Chocolate
19/05/2024;19:51:07;card;ANON-0000-0000-0187;37,72;Cappuccino
19/05/2024;21:15:42;card;ANON-0000-0000-0188;37,72;Cappuccino
19/05/2024;21:18:36;card;ANON-0000-0000-0189;37,72;Cappuccino
20/05/2024;10:05:59;card;ANON-0000-0000-0190;32,82;Americano with Milk
20/05/2024;10:17:52;card;ANON-0000-0000-0191;37,72;Latte
20/05/2024;10:58:48;card;ANON-0000-0000-0001;37,72;Latte
20/05/2024;11:15:16;card;ANON-0000-0000-0143;27,92;Americano
20/05/2024;11:16:20;card;ANON-0000-0000-0143;27,92;Americano
20/05/2024;13:27:13;card;ANON-0000-0000-0003;27,92;Americano
20/05/2024;13:28:10;card;ANON-0000-0000-0003;27,92;Americano
20/05/2024;14:13:19;card;ANON-0000-0000-0192;32,82;Americano with Milk
20/05/2024;14:14:31;card;ANON-0000-0000-0192;37,72;Cappuccino
20/05/2024;14:32:21;cash;;29;Americano
20/05/2024;17:12:51;card;ANON-0000-0000-0120;37,72;Latte
20/05/2024;17:13:57;card;ANON-0000-0000-0193;37,72;Latte
20/05/2024;20:36:48;card;ANON-0000-0000-0194;32,82;Americano with Milk
20/05/2024;20:37:57;card;ANON-0000-0000-0194;37,72;Cocoa
20/05/2024;20:46:52;card;ANON-0000-0000-0195;27,92;Cortado
20/05/2024;21:36:54;card;ANON-0000-0000-0012;32,82;Americano with Milk
20/05/2024;21:37:58;card;ANON-0000-0000-0012;32,82;Americano with Milk
21/05/2024;08:27:38;card;ANON-0000-0000-0196;37,72;Latte
21/05/2024;09:43:51;cash;;29;Americano
21/05/2024;09:44:40;cash;;34;Americano with Milk
21/05/2024;09:46:09;cash;;39;Cocoa
21/05/2024;10:05:08;cash;;39;Latte
21/05/2024;16:10:20;card;ANON-0000-0000-0197;37,72;Latte
21/05/2024;18:13:24;card;ANON-0000-0000-0012;23,02;Espresso
21/05/2024;19:11:09;card;ANON-0000-0000-0198;37,72;Cappuccino
21/05/2024;20:13:48;card;ANON-0000-0000-0199;37,72;Cappuccino
22/05/2024;09:34:42;card;ANON-0000-0000-0200;37,72;Cappuccino
22/05/2024;10:49:47;card;ANON-0000-0000-0191;32,82;Americano with Milk
22/05/2024;11:18:14;card;ANON-0000-0000-0141;27,92;Cortado
22/05/2024;11:34:55;card;ANON-0000-0000-0097;32,82;Americano with Milk
22/05/2024;12:29:51;card;ANON-0000-0000-0012;27,92;Americano
22/05/2024;12:30:43;card;ANON-0000-0000-0012;27,92;Americano
22/05/2024;14:00:20;card;ANON-0000-0000-0009;32,82;Americano with Milk
22/05/2024;19:24:58;card;ANON-0000-0000-0134;37,72;Cappuccino
22/05/2024;19:25:59;card;ANON-0000-0000-0134;37,72;Cappuccino
22/05/2024;21:23:53;card;ANON-0000-0000-0180;37,72;Hot Chocolate
22/05/2024;21:24:50;card;ANON-0000-0000-0180;37,72;Cappuccino
23/05/2024;10:10:20;card;ANON-0000-0000-0201;37,72;Cappuccino
23/05/2024;12:22:07;card;ANON-0000-0000-0202;23,02;Espresso
23/05/2024;15:55:17;card;ANON-0000-0000-0180;37,72;Cappuccino
23/05/2024;15:56:27;card;ANON-0000-0000-0203;37,72;Cappuccino
23/05/2024;16:18:14;card;ANON-0000-0000-0180;37,72;Cappuccino
23/05/2024;16:41:00;card;ANON-0000-0000-0077;37,72;Latte
23/05/2024;17:14:33;card;ANON-0000-0000-0153;37,72;Cappuccino
23/05/2024;17:15:45;card;ANON-0000-0000-0153;37,72;Latte
23/05/2024;19:03:54;card;ANON-0000-0000-0204;27,92;Cortado
23/05/2024;19:17:28;card;ANON-0000-0000-0134;37,72;Cappuccino
23/05/2024;19:18:26;card;ANON-0000-0000-0205;37,72;Cappuccino
23/05/2024;19:42:32;card;ANON-0000-0000-0206;37,72;Cappuccino
23/05/2024;20:15:01;card;ANON-0000-0000-0207;37,72;Cappuccino
23/05/2024;20:16:24;card;ANON-0000-0000-0207;37,72;Latte
23/05/2024;22:48:11;card;ANON-0000-0000-0208;32,82;Americano with Milk
23/05/2024;22:55:37;cash;;39;Hot Chocolate
24/05/2024;11:11:59;card;ANON-0000-0000-0141;27,92;Cortado
24/05/2024;11:15:08;card;ANON-0000-0000-0012;27,92;Americano
24/05/2024;11:16:13;card;ANON-0000-0000-0012;27,92;Americano
24/05/2024;16:07:20;card;ANON-0000-0000-0081;37,72;Hot Chocolate
24/05/2024;18:17:40;card;ANON-0000-0000-0209;27,92;Cortado
24/05/2024;18:18:37;card;ANON-0000-0000-0209;27,92;Cortado
24/05/2024;22:30:40;card;ANON-0000-0000-0210;32,82;Americano with Milk
25/05/2024;07:40:59;cash;;29;Americano
25/05/2024;12:13:53;card;ANON-0000-0000-0211;37,72;Latte
25/05/2024;12:40:24;cash;;29;Americano
25/05/2024;12:42:10;card;ANON-0000-0000-0212;32,82;Americano with Milk
25/05/2024;12:43:13;card;ANON-0000-0000-0212;32,82;Americano with Milk
25/05/2024;12:58:12;card;ANON-0000-0000-0213;32,82;Americano with Milk
25/05/2024;16:47:10;card;ANON-0000-0000-0040;32,82;Americano with Milk
25/05/2024;16:48:17;card;ANON-0000-0000-0040;27,92;Americano
26/05/2024;10:20:02;card;ANON-0000-0000-0001;37,72;Latte
26/05/2024;14:24:50;card;ANON-0000-0000-0214;32,82;Americano with Milk
26/05/2024;14:26:05;card;ANON-0000-0000-0215;27,92;Cortado
26/05/2024;14:40:59;card;ANON-0000-0000-0216;32,82;Americano with Milk
26/05/2024;17:19:16;card;ANON-0000-0000-0217;37,72;Cappuccino
26/05/2024;18:09:53;card;ANON-0000-0000-0218;37,72;Hot Chocolate
26/05/2024;18:11:02;card;ANON-0000-0000-0218;37,72;Hot Chocolate
26/05/2024;18:13:14;card;ANON-0000-0000-0218;27,92;Americano
26/05/2024;18:39:19;card;ANON-0000-0000-0219;37,72;Latte
26/05/2024;20:59:15;card;ANON-0000-0000-0220;37,72;Hot Chocolate
26/05/2024;21:00:06;card;ANON-0000-0000-0220;37,72;Cappuccino
26/05/2024;21:02:37;card;ANON-0000-0000-0221;27,92;Cortado
26/05/2024;21:03:52;card;ANON-0000-0000-0222;37,72;Cappuccino
26/05/2024;21:04:59;card;ANON-0000-0000-0221;37,72;Latte
26/05/2024;21:06:03;card;ANON-0000-0000-0223;37,72;Cappuccino
27/05/2024;11:34:55;card;ANON-0000-0000-0012;27,92;Americano
27/05/2024;14:05:22;card;ANON-0000-0000-0224;32,82;Americano with Milk
27/05/2024;14:06:44;card;ANON-0000-0000-0224;37,72;Cocoa
27/05/2024;15:11:34;card;ANON-0000-0000-0225;27,92;Americano
27/05/2024;15:14:06;card;ANON-0000-0000-0225;27,92;Americano
27/05/2024;17:50:56;card;ANON-0000-0000-0203;37,72;Latte
27/05/2024;18:00:51;card;ANON-0000-0000-0226;27,92;Americano
27/05/2024;19:16:27;card;ANON-0000-0000-0227;37,72;Latte
27/05/2024;19:17:39;card;ANON-0000-0000-0228;37,72;Latte
27/05/2024;21:29:07;card;ANON-0000-0000-0192;32,82;Americano with Milk
27/05/2024;21:30:20;card;ANON-0000-0000-0206;37,72;Cappuccino
28/05/2024;08:37:09;card;ANON-0000-0000-0012;32,82;Americano with Milk
28/05/2024;09:20:11;card;ANON-0000-0000-0097;32,82;Americano with Milk
28/05/2024;11:48:18;card;ANON-0000-0000-0229;37,72;Cappuccino
28/05/2024;13:14:40;card;ANON-0000-0000-0230;37,72;Cappuccino
28/05/2024;14:10:54;card;ANON-0000-0000-0194;37,72;Cocoa
28/05/2024;16:25:39;card;ANON-0000-0000-0141;27,92;Cortado
28/05/2024;17:21:44;cash;;39;Cappuccino
28/05/2024;19:09:29;card;ANON-0000-0000-0231;27,92;Americano
28/05/2024;19:10:31;card;ANON-0000-0000-0231;37,72;Latte
28/05/2024;20:24:32;card;ANON-0000-0000-0009;32,82;Americano with Milk
28/05/2024;20:50:19;card;ANON-0000-0000-0012;27,92;Americano
29/05/2024;09:14:44;card;ANON-0000-0000-0232;37,72;Latte
29/05/2024;10:48:47;cash;;39;Latte
29/05/2024;11:14:03;card;ANON-0000-0000-0233;37,72;Hot Chocolate
29/05/2024;15:10:49;card;ANON-0000-0000-0234;27,92;Americano
29/05/2024;15:22:56;card;ANON-0000-0000-0235;37,72;Latte
29/05/2024;15:45:13;card;ANON-0000-0000-0236;37,72;Cappuccino
29/05/2024;16:45:04;card;ANON-0000-0000-0237;37,72;Latte
29/05/2024;18:24:03;card;ANON-0000-0000-0238;27,92;Cortado
29/05/2024;18:24:59;card;ANON-0000-0000-0238;37,72;Latte
29/05/2024;20:30:42;card;ANON-0000-0000-0239;37,72;Hot Chocolate
29/05/2024;20:32:35;card;ANON-0000-0000-0240;37,72;Cocoa
30/05/2024;08:29:06;card;ANON-0000-0000-0241;37,72;Cappuccino
30/05/2024;08:30:22;card;ANON-0000-0000-0241;37,72;Latte
30/05/2024;08:37:05;card;ANON-0000-0000-0242;32,82;Americano with Milk
30/05/2024;09:47:59;card;ANON-0000-0000-0001;37,72;Latte
30/05/2024;14:56:15;card;ANON-0000-0000-0097;32,82;Americano with Milk
30/05/2024;15:16:16;card;ANON-0000-0000-0243;23,02;Espresso
30/05/2024;15:17:39;card;ANON-0000-0000-0012;23,02;Espresso
30/05/2024;19:53:11;card;ANON-0000-0000-0206;37,72;Cappuccino
30/05/2024;20:31:05;card;ANON-0000-0000-0244;37,72;Latte
30/05/2024;20:46:14;card;ANON-0000-0000-0009;37,72;Hot Chocolate
30/05/2024;20:47:22;card;ANON-0000-0000-0009;32,82;Americano with Milk
31/05/2024;07:53:57;card;ANON-0000-0000-0245;32,82;Americano with Milk
31/05/2024;09:21:08;card;ANON-0000-0000-0246;37,72;Latte
31/05/2024;09:23:59;cash;;39;Latte
31/05/2024;10:38:08;card;ANON-0000-0000-0247;37,72;Hot Chocolate
31/05/2024;10:39:06;card;ANON-0000-0000-0248;37,72;Cocoa
31/05/2024;14:50:13;card;ANON-0000-0000-0249;32,82;Americano with Milk
31/05/2024;18:23:45;card;ANON-0000-0000-0250;37,72;Latte
31/05/2024;18:25:03;card;ANON-0000-0000-0250;37,72;Latte
31/05/2024;20:06:39;card;ANON-0000-0000-0180;37,72;Cappuccino
31/05/2024;20:33:06;card;ANON-0000-0000-0134;32,82;Americano with Milk
31/05/2024;20:34:33;card;ANON-0000-0000-0134;37,72;Latte
31/05/2024;22:05:47;card;ANON-0000-0000-0206;37,72;Cappuccino
31/05/2024;22:06:52;card;ANON-0000-0000-0206;32,82;Americano with Milk
31/05/2024;22:07:55;card;ANON-0000-0000-0206;27,92;Cortado
01/06/2024;08:27:02;card;ANON-0000-0000-0141;27,92;Cortado
01/06/2024;09:48:25;card;ANON-0000-0000-0232;37,72;Latte
01/06/2024;11:38:09;card;ANON-0000-0000-0250;37,72;Latte
01/06/2024;14:28:54;card;ANON-0000-0000-0097;32,82;Americano with Milk
01/06/2024;18:20:13;card;ANON-0000-0000-0251;32,82;Americano with Milk
01/06/2024;18:21:15;card;ANON-0000-0000-0251;32,82;Americano with Milk
01/06/2024;20:50:10;card;ANON-0000-0000-0154;37,72;Cappuccino
01/06/2024;20:51:14;card;ANON-0000-0000-0154;37,72;Cappuccino
01/06/2024;20:54:59;cash;;39;Cocoa
01/06/2024;20:59:10;card;ANON-0000-0000-0252;37,72;Cocoa
01/06/2024;21:51:05;card;ANON-0000-0000-0009;32,82;Americano with Milk
02/06/2024;20:03:26;card;ANON-0000-0000-0009;37,72;Latte
02/06/2024;20:24:02;card;ANON-0000-0000-0040;32,82;Americano with Milk
02/06/2024;20:25:07;card;ANON-0000-0000-0040;37,72;Cappuccino
02/06/2024;21:07:21;card;ANON-0000-0000-0097;32,82;Americano with Milk
02/06/2024;21:30:12;card;ANON-0000-0000-0253;37,72;Latte
02/06/2024;22:43:11;cash;;34;Americano with Milk
03/06/2024;10:12:04;card;ANON-0000-0000-0001;37,72;Latte
03/06/2024;10:27:50;card;ANON-0000-0000-0191;37,72;Latte
03/06/2024;14:31:42;card;ANON-0000-0000-0025;37,72;Cappuccino
03/06/2024;14:33:01;card;ANON-0000-0000-0024;32,82;Americano with Milk
03/06/2024;14:34:07;card;ANON-0000-0000-0009;37,72;Latte
03/06/2024;21:42:52;cash;;34;Americano with Milk
03/06/2024;21:43:37;cash;;34;Americano with Milk
04/06/2024;09:23:43;card;ANON-0000-0000-0141;27,92;Cortado
04/06/2024;10:27:14;card;ANON-0000-0000-0097;32,82;Americano with Milk
04/06/2024;12:02:10;card;ANON-0000-0000-0254;37,72;Latte
04/06/2024;12:05:29;card;ANON-0000-0000-0254;37,72;Hot Chocolate
04/06/2024;15:30:32;card;ANON-0000-0000-0255;37,72;Latte
04/06/2024;17:46:37;card;ANON-0000-0000-0192;27,92;Cortado
04/06/2024;17:47:29;card;ANON-0000-0000-0192;37,72;Cappuccino
04/06/2024;20:13:01;card;ANON-0000-0000-0256;37,72;Hot Chocolate
04/06/2024;20:50:34;card;ANON-0000-0000-0257;37,72;Cappuccino
04/06/2024;21:31:59;card;ANON-0000-0000-0258;27,92;Cortado
04/06/2024;21:33:03;card;ANON-0000-0000-0259;32,82;Americano with Milk
04/06/2024;21:34:56;card;ANON-0000-0000-0260;32,82;Americano with Milk
04/06/2024;21:36:07;card;ANON-0000-0000-0260;32,82;Americano with Milk
04/06/2024;21:37:15;card;ANON-0000-0000-0260;32,82;Americano with Milk
05/06/2024;08:21:49;card;ANON-0000-0000-0261;37,72;Cappuccino
05/06/2024;08:23:07;card;ANON-0000-0000-0261;37,72;Cappuccino
05/06/2024;09:22:43;card;ANON-0000-0000-0262;27,92;Americano
05/06/2024;10:28:51;card;ANON-0000-0000-0001;37,72;Latte
05/06/2024;10:40:53;card;ANON-0000-0000-0097;32,82;Americano with Milk
05/06/2024;19:43:58;card;ANON-0000-0000-0263;32,82;Americano with Milk
05/06/2024;19:59:54;card;ANON-0000-0000-0264;37,72;Latte
05/06/2024;20:10:48;card;ANON-0000-0000-0220;37,72;Cocoa
05/06/2024;20:12:02;card;ANON-0000-0000-0220;27,92;Cortado
06/06/2024;08:52:56;card;ANON-0000-0000-0097;32,82;Americano with Milk
06/06/2024;08:54:08;card;ANON-0000-0000-0097;32,82;Americano with Milk
06/06/2024;10:36:10;card;ANON-0000-0000-0001;37,72;Latte
06/06/2024;12:17:41;card;ANON-0000-0000-0265;27,92;Americano
06/06/2024;15:11:14;card;ANON-0000-0000-0224;32,82;Americano with Milk
06/06/2024;15:24:06;card;ANON-0000-0000-0266;37,72;Cappuccino
06/06/2024;21:14:05;card;ANON-0000-0000-0267;37,72;Latte
06/06/2024;21:15:42;card;ANON-0000-0000-0267;37,72;Latte
06/06/2024;21:18:27;card;ANON-0000-0000-0206;37,72;Cappuccino
06/06/2024;21:19:30;card;ANON-0000-0000-0206;32,82;Americano with Milk
06/06/2024;21:21:04;card;ANON-0000-0000-0267;37,72;Latte
07/06/2024;08:18:04;card;ANON-0000-0000-0268;37,72;Cappuccino
07/06/2024;10:35:28;card;ANON-0000-0000-0269;23,02;Espresso
07/06/2024;13:34:18;card;ANON-0000-0000-0164;32,82;Americano with Milk
07/06/2024;16:45:42;card;ANON-0000-0000-0270;27,92;Cortado
07/06/2024;16:47:15;card;ANON-0000-0000-0270;27,92;Cortado
08/06/2024;09:04:20;card;ANON-0000-0000-0271;27,92;Cortado
08/06/2024;09:26:11;card;ANON-0000-0000-0097;32,82;Americano with Milk
08/06/2024;20:24:54;card;ANON-0000-0000-0134;37,72;Cappuccino
08/06/2024;20:25:56;card;ANON-0000-0000-0134;37,72;Cappuccino
09/06/2024;08:15:53;card;ANON-0000-0000-0097;37,72;Latte
09/06/2024;10:30:04;card;ANON-0000-0000-0272;37,72;Latte
09/06/2024;10:52:06;card;ANON-0000-0000-0273;37,72;Cappuccino
09/06/2024;11:04:41;card;ANON-0000-0000-0141;27,92;Cortado
09/06/2024;11:07:08;card;ANON-0000-0000-0274;23,02;Espresso
09/06/2024;11:52:50;card;ANON-0000-0000-0275;37,72;Cappuccino
09/06/2024;12:11:24;card;ANON-0000-0000-0276;32,82;Americano with Milk
09/06/2024;12:13:08;card;ANON-0000-0000-0276;37,72;Latte
09/06/2024;12:14:11;card;ANON-0000-0000-0276;37,72;Latte
09/06/2024;15:10:31;card;ANON-0000-0000-0277;27,92;Cortado
